accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,ground
-1.25,-0.37,-9.47,0,0.25,0,320.8125,-7.875,177.8125,0
-1.25,-0.37,-9.44,-0.0625,0.0625,0,320.8125,-7.875,177.8125,0
-1.24,-0.37,-9.45,-0.0625,0.125,0,320.8125,-7.875,177.8125,0
-1.24,-0.38,-9.57,-0.0625,0.0625,0.0625,320.8125,-7.875,177.8125,0
-1.24,-0.38,-9.47,0,-0.125,0,320.8125,-7.875,177.8125,0
-1.24,-0.39,-9.42,-0.1875,-0.125,0.0625,320.8125,-7.875,177.8125,0
-1.24,-0.38,-9.5,0.0625,0,-0.0625,320.8125,-7.875,177.8125,0
-1.23,-0.38,-9.55,-0.125,0.0625,-0.0625,320.8125,-7.875,177.8125,0
-1.25,-0.39,-9.46,-0.0625,0.0625,-0.125,320.8125,-7.875,177.8125,0
-1.24,-0.37,-9.42,0.0625,-0.0625,0,320.8125,-7.875,177.8125,0
-1.21,-0.39,-9.47,-0.0625,0.0625,0,320.8125,-7.875,177.8125,0
-1.22,-0.37,-9.51,-0.25,-0.0625,0.125,320.8125,-7.875,177.8125,0
-1.22,-0.38,-9.55,0.1875,0.0625,0,320.8125,-7.875,177.8125,0
-1.25,-0.37,-9.45,0.125,0,0.0625,320.8125,-7.875,177.8125,0
-1.21,-0.38,-9.46,-0.1875,0.1875,0.0625,320.8125,-7.875,177.8125,0
-1.19,-0.38,-9.53,0,-0.0625,-0.125,320.8125,-7.875,177.8125,0
-1.24,-0.38,-9.55,-0.125,0.1875,0,320.8125,-7.875,177.8125,0
-1.22,-0.38,-9.5,-0.125,0.0625,0,320.8125,-7.875,177.8125,0
-1.22,-0.37,-9.43,0.0625,0,0.125,320.8125,-7.875,177.8125,0
-1.23,-0.38,-9.47,-0.0625,0.0625,-0.125,320.8125,-7.875,177.8125,0
-1.23,-0.36,-9.5,0.125,0,0,320.8125,-7.875,177.8125,0
-1.22,-0.4,-9.43,0.1875,0.0625,0.0625,320.8125,-7.875,177.8125,0
-1.21,-0.37,-9.45,0.0625,-0.0625,-0.0625,320.8125,-7.875,177.8125,0
-1.22,-0.38,-9.47,0.125,0.125,0,320.8125,-7.875,177.8125,0
-1.21,-0.4,-9.47,0.25,-0.0625,0,320.8125,-7.875,177.8125,0
-1.22,-0.39,-9.52,0.0625,0.0625,0,320.8125,-7.875,177.8125,0
-1.23,-0.37,-9.43,0,0.1875,-0.0625,320.8125,-7.875,177.8125,0
-1.22,-0.4,-9.43,0,-0.0625,0.0625,320.8125,-7.875,177.8125,0
-1.21,-0.39,-9.54,0,0,-0.0625,320.8125,-7.875,177.8125,0
-1.22,-0.39,-9.6,0,0,0.0625,320.8125,-7.875,177.8125,0
-1.22,-0.36,-9.53,0,0.0625,0,320.8125,-7.875,177.8125,0
-1.22,-0.39,-9.48,0,0,-0.0625,320.8125,-7.875,177.8125,0
-1.23,-0.39,-9.53,-0.1875,-0.1875,-0.0625,320.8125,-7.875,177.8125,0
-1.15,-0.41,-9.56,0.25,0.4375,-0.25,320.875,-7.5625,177.75,0
-1.14,-0.42,-9.44,0,0.1875,-0.125,320.875,-7.5,177.75,0
-1.14,-0.38,-9.42,0,0.125,-0.1875,320.875,-7.5,177.75,0
-1.16,-0.4,-9.49,0.0625,-0.0625,0.0625,320.875,-7.5,177.75,0
-1.14,-0.42,-9.51,0.125,0.25,0,320.875,-7.5,177.75,0
-1.15,-0.42,-9.43,-0.0625,-0.0625,0,320.875,-7.5,177.75,0
-1.11,-0.42,-9.47,-0.25,0.25,0.0625,320.875,-7.4375,177.75,0
-1.12,-0.42,-9.51,0.1875,-0.0625,0,320.875,-7.4375,177.75,0
-1.14,-0.4,-9.53,-0.0625,-0.0625,0.0625,320.875,-7.4375,177.75,0
-1.19,-0.38,-9.44,0.125,-0.125,0,320.8125,-7.625,177.75,0
-1.15,-0.41,-9.45,0.0625,0.125,-0.125,320.875,-7.5,177.75,0
-1.19,-0.38,-9.54,-0.3125,-5.0625,1.75,320.9375,-7.9375,177.75,0
-1.46,-0.54,-9.35,0.1875,-0.375,0.4375,321.1875,-8.625,177.25,0
-1.36,-0.46,-9.4,-0.6875,0.6875,-0.1875,321,-8.375,177.5,1
-1.76,-0.59,-9.21,2,0.4375,-0.125,321.375,-9.4375,177.3125,1
-1.29,-0.32,-9.45,1.9375,-0.3125,0.1875,321.25,-8.3125,177.5625,1
-1.38,-0.4,-9.37,-0.875,0,0.125,321.25,-8.3125,177.5,1
-1.37,-0.37,-9.49,0.4375,0.625,-0.25,321.1875,-8.3125,177.9375,1
-1.42,-0.44,-9.28,-1,0.0625,0.25,321.25,-8.3125,177.3125,1
-1.32,-0.41,-9.25,0,1.875,-0.25,321.375,-7.75,177.5,1
-1.15,-0.41,-9.51,0.3125,0.5625,-0.1875,321.3125,-7.1875,177.5625,1
-1.15,-0.43,-9.45,-0.125,0,-0.0625,321.3125,-7.1875,177.5625,1
-1.16,-0.43,-9.63,0.3125,-0.3125,-0.25,321.25,-7.3125,177.5625,1
-1.17,-0.41,-9.5,-0.1875,0.375,-0.125,321.25,-7.5,177.5,1
-1.18,-0.41,-9.45,0.1875,-0.0625,0.125,321.25,-7.5,177.5,1
-1.16,-0.41,-9.46,0.0625,-0.0625,0.0625,321.25,-7.5,177.5,1
-1.15,-0.4,-9.58,-0.1875,-0.125,0.0625,321.25,-7.5,177.5,1
-1.18,-0.41,-9.45,0.1875,-0.1875,-0.0625,321.25,-7.5,177.5,1
-1.17,-0.39,-9.46,0,-0.0625,0,321.25,-7.5,177.5,1
-1.16,-0.41,-9.44,-0.0625,0,0,321.25,-7.5,177.5,1
-1.15,-0.37,-9.51,0.3125,0,-0.125,321.25,-7.5,177.5,1
-1.15,-0.42,-9.57,0,0,0.0625,321.25,-7.5,177.5,1
-1.17,-0.41,-9.47,0.0625,-0.0625,0.125,321.25,-7.5,177.5,1
-1.16,-0.43,-9.45,-0.0625,0.1875,0.125,321.25,-7.5,177.5,1
-1.15,-0.41,-9.5,0,0.0625,0.125,321.25,-7.5,177.5,1
-1.15,-0.42,-9.56,0.0625,0,0.0625,321.25,-7.5,177.5,1
-1.16,-0.41,-9.43,-0.0625,-0.125,0.0625,321.25,-7.5,177.5,1
-1.14,-0.4,-9.43,0,-0.0625,0,321.25,-7.5,177.5,1
-1.17,-0.41,-9.52,0,-0.0625,0.0625,321.25,-7.5,177.5,1
-1.16,-0.39,-9.54,0,0.125,0.125,321.25,-7.5,177.5,1
-1.15,-0.41,-9.45,-0.125,-0.25,0,321.25,-7.5,177.5,1
-1.16,-0.41,-9.47,0.1875,0.125,-0.0625,321.25,-7.5,177.5,1
-1.16,-0.42,-9.53,-0.0625,0.125,-0.0625,321.25,-7.5,177.5,1
-1.17,-0.41,-9.54,-0.0625,-0.125,-0.0625,321.25,-7.5,177.5,1
-1.16,-0.42,-9.55,-0.125,0.125,0.0625,321.25,-7.5,177.5,1
-1.16,-0.41,-9.47,0.125,0.0625,0,321.25,-7.5,177.5,1
-1.18,-0.41,-9.51,0.125,0,-0.0625,321.25,-7.5,177.5,1
-1.15,-0.42,-9.51,-0.3125,-0.1875,0.1875,321.25,-7.5,177.5,1
-1.17,-0.43,-9.54,0.25,-0.5,-0.0625,321.25,-7.5,177.5,1
-1.12,-0.42,-9.4,-0.0625,0,0.1875,321.25,-7.5,177.5,1
-1.11,-0.42,-9.47,0.125,-0.125,0,321.25,-7.5,177.5,1
-1.13,-0.42,-9.51,0.125,-0.125,-0.0625,321.25,-7.5,177.5,1
-1.13,-0.42,-9.59,0.125,-0.0625,-0.0625,321.25,-7.5,177.5,1
-1.12,-0.43,-9.44,-0.1875,0,0.0625,321.25,-7.5,177.5,1
-1.14,-0.41,-9.51,-0.25,-0.125,0.0625,321.25,-7.5,177.5,1
-1.16,-0.41,-9.54,-0.125,-0.1875,0,321.25,-7.5,177.5,1
-1.13,-0.42,-9.56,0.0625,-0.125,-0.0625,321.25,-7.5,177.5,1
-1.15,-0.41,-9.49,0,-0.0625,0.0625,321.25,-7.5,177.5,1
-1.15,-0.41,-9.49,0.0625,0.125,0,321.25,-7.5,177.5,1
-1.15,-0.41,-9.5,0.125,0.125,-0.0625,321.25,-7.5,177.5,1
-1.14,-0.42,-9.55,-0.1875,0.0625,0.125,321.25,-7.5,177.5,1
-1.14,-0.42,-9.47,0.1875,-0.0625,-0.0625,321.25,-7.5,177.5,1
-1.15,-0.42,-9.47,0.0625,0.0625,-0.0625,321.25,-7.5,177.5,1
-1.13,-0.42,-9.55,-0.0625,0.0625,-0.0625,321.25,-7.5,177.5,1
-1.13,-0.41,-9.57,-0.0625,-0.25,-0.125,321.25,-7.5,177.5,1
-1.18,-0.41,-9.52,0.0625,-0.0625,-0.0625,321.25,-7.5,177.5,1
-1.27,-0.57,-9.44,1,-0.4375,-0.4375,321.375,-8.4375,177.375,1
-1.38,-0.4,-9.45,-4.75,2.4375,0.25,321.375,-8.3125,176.875,1
-1.21,-0.43,-9.54,-0.5,1.0625,-0.0625,321.375,-7.9375,177.25,1
-1.14,-0.33,-9.62,-3.25,3.8125,-1.3125,321.25,-7.5,178.125,1
-1.35,-0.68,-9.19,0.9375,-0.625,0.4375,321.3125,-8.1875,177.375,1
-1.22,-0.45,-9.37,-0.125,-0.5625,0.3125,321.25,-7.6875,177.25,1
-1.19,-0.44,-9.47,-0.1875,0.3125,-0.0625,321.25,-7.5625,177.25,1
-1.17,-0.45,-9.47,0.125,-0.1875,0.125,321.25,-7.5625,177.25,1
-1.03,-0.57,-9.52,0.6875,1.1875,-0.375,321,-6.75,176.6875,1
-1,-0.6,-9.4,0,0.4375,-0.0625,321,-6.6875,176.625,0
-1,-0.56,-9.5,-0.1875,-0.625,0.3125,321,-6.6875,176.625,0
-0.92,-0.44,-9.56,1.1875,-0.4375,0.1875,320.9375,-6.375,176.8125,0
-1,-0.55,-9.58,0.0625,0.1875,-0.3125,320.875,-6.5,176.375,0
-0.99,-0.52,-9.5,0.1875,0.125,-0.25,320.875,-6.375,176.375,0
-0.9,-0.53,-9.5,0.6875,-1.3125,0.125,320.6875,-5.75,176.25,0
-0.94,-0.57,-9.5,0,-0.1875,0.0625,320.625,-5.8125,176.0625,0
-0.98,-0.59,-9.53,-0.25,0.125,0.1875,320.625,-5.8125,175.9375,0
-1.03,-0.49,-9.45,-0.375,0.625,-0.375,320.625,-6.125,175.875,0
-1,-0.53,-9.45,0.1875,-0.125,-0.25,320.625,-6,175.8125,0
-0.99,-0.54,-9.49,-0.1875,0,0.1875,320.625,-6,175.8125,0
-0.99,-0.57,-9.5,0.5625,0.25,-0.125,320.625,-6,175.8125,0
-0.98,-0.56,-9.55,-0.0625,0,-0.125,320.625,-6,175.8125,0
-0.98,-0.56,-9.42,-0.125,0,0.0625,320.625,-6,175.8125,0
-0.98,-0.58,-9.44,0.125,0,0.0625,320.625,-6,175.8125,0
-1,-0.55,-9.44,0.125,0.125,-0.0625,320.625,-6,175.8125,0
-1,-0.54,-9.52,-0.0625,0,-0.0625,320.625,-6,175.8125,0
-0.99,-0.57,-9.48,0.0625,0.125,0,320.625,-6,175.8125,0
-0.99,-0.55,-9.46,0.125,0.0625,0,320.625,-6,175.8125,0
-0.98,-0.57,-9.48,0.0625,-0.125,0,320.625,-6,175.8125,0
-0.99,-0.54,-9.49,0.3125,0.125,-0.0625,320.625,-6,175.8125,0
-0.99,-0.54,-9.46,-0.1875,-0.3125,0.0625,320.625,-6,175.875,0
-0.99,-0.51,-9.47,0.1875,-0.125,0.125,320.625,-6,175.875,0
-0.99,-0.54,-9.49,0.125,0.125,-0.1875,320.625,-6,175.875,0
-0.99,-0.52,-9.53,-0.375,0.0625,0.0625,320.625,-6,175.875,0
-1.01,-0.55,-9.59,-0.1875,0.0625,0,320.625,-6,175.875,0
-0.98,-0.54,-9.47,0.125,0.125,0.0625,320.625,-6,175.875,0
-0.99,-0.53,-9.47,0.25,-0.0625,0.0625,320.625,-6,175.875,0
-0.98,-0.55,-9.5,-0.1875,0.0625,-0.125,320.625,-6,175.875,0
-0.99,-0.56,-9.55,-0.1875,0.125,-0.125,320.625,-6,175.875,0
-1,-0.55,-9.5,0,0,0.0625,320.625,-6,175.875,0
-0.99,-0.55,-9.46,-0.1875,-0.0625,0.0625,320.625,-6,175.875,0
-0.99,-0.57,-9.45,-0.3125,-0.25,0,320.625,-6,175.875,0
-1,-0.59,-9.49,0.5625,0.125,-0.125,320.625,-6,175.875,0
-0.99,-0.55,-9.55,0.0625,0,0,320.625,-6,175.875,0
-0.98,-0.54,-9.45,-0.1875,-0.0625,-0.125,320.625,-6,175.875,0
-1,-0.52,-9.49,0.0625,-0.0625,0,320.625,-6,175.875,0
-0.98,-0.55,-9.52,-0.0625,0,0,320.625,-6,175.875,0
-1,-0.55,-9.56,-0.1875,0.25,-0.0625,320.625,-6,175.875,0
-0.98,-0.52,-9.5,0.25,0.0625,-0.0625,320.625,-6,175.875,0
-0.99,-0.55,-9.47,0.1875,0.125,-0.1875,320.625,-6,175.8125,0
-0.99,-0.59,-9.49,-0.0625,0,-0.125,320.625,-6,175.8125,0
-0.98,-0.54,-9.51,0.25,0.1875,-0.0625,320.625,-6,175.75,0
-0.99,-0.56,-9.55,0.0625,0.1875,-0.0625,320.625,-6,175.75,0
-0.98,-0.57,-9.47,0.125,0.0625,0.125,320.625,-6,175.75,0
-1,-0.57,-9.45,0.125,0,0,320.625,-6,175.75,0
-0.99,-0.56,-9.54,0,-0.0625,0,320.625,-6,175.75,0
-1,-0.56,-9.56,-0.1875,-0.0625,0.0625,320.625,-6,175.75,0
-0.99,-0.56,-9.51,0.0625,-0.0625,0,320.625,-6,175.75,0
-0.99,-0.56,-9.48,-0.0625,-0.0625,0,320.625,-6,175.75,0
-0.98,-0.57,-9.45,-0.1875,0.3125,-0.0625,320.625,-6,175.75,0
-0.99,-0.57,-9.49,-0.0625,0.0625,0,320.625,-6,175.75,0
-1.01,-0.56,-9.57,0,0,-0.0625,320.625,-6,175.75,0
-1,-0.56,-9.47,0.125,0.0625,-0.0625,320.625,-6,175.75,0
-0.99,-0.55,-9.45,0.1875,-0.0625,-0.125,320.625,-6,175.75,0
-0.99,-0.55,-9.47,-0.0625,0.125,-0.0625,320.625,-6,175.75,0
-0.99,-0.57,-9.6,-0.1875,-0.0625,0,320.625,-6,175.75,0
-1,-0.52,-9.45,0.25,0.125,-0.125,320.625,-6,175.75,0
-0.99,-0.54,-9.46,0.1875,-0.3125,0.0625,320.625,-6,175.75,0
-1.01,-0.62,-9.49,0.5,-0.3125,-0.25,320.625,-6.125,175.625,0
-0.77,-0.89,-9.24,5.0625,-3.9375,1.4375,319.8125,-5.1875,175.875,0
-1.29,-0.73,-9.5,1.5625,-0.6875,1.3125,321,-7.625,176.375,0
-1.28,-0.44,-9.65,0.625,-0.375,0.9375,320.875,-7.8125,177,-1
-1.3,-0.27,-9.6,-2.9375,-3.6875,1.75,320.6875,-8.375,178,-1
-1.56,0.04,-9.59,0.5625,0.5,0.875,320.875,-9.0625,178.5625,-1
-1.35,-0.38,-9.52,0.5,-1.6875,0.625,320.6875,-8.125,177.8125,-1
-1.42,-0.32,-9.37,-0.375,0.625,-0.25,320.6875,-8.5625,177.875,-1
-1.39,-0.28,-9.47,0.1875,-0.25,0.0625,320.6875,-8.5,177.875,-1
-1.3,-0.36,-9.5,0.125,0.875,-0.1875,320.75,-8.25,177.875,-1
-1.26,-0.33,-9.55,0.0625,0.375,-0.25,320.75,-8.1875,177.875,-1
-1.27,-0.37,-9.39,0,-0.1875,0.125,320.75,-8.1875,177.875,-1
-1.27,-0.35,-9.43,0.1875,-0.1875,-0.125,320.75,-8.1875,177.875,-1
-1.26,-0.35,-9.47,-0.125,-0.125,-0.0625,320.75,-8.1875,177.875,-1
-1.34,-0.32,-9.48,-0.125,-0.6875,-0.125,320.6875,-8.4375,177.875,-1
-1.4,-0.31,-9.54,0,0.875,-0.3125,320.6875,-8.4375,177.8125,-1
-1.36,-0.31,-9.46,0.0625,0.125,0.0625,320.75,-8.3125,177.8125,-1
-1.4,-0.29,-9.43,-0.25,-0.125,0,320.75,-8.3125,177.8125,-1
-1.4,-0.27,-9.44,0.1875,0.0625,-0.125,320.75,-8.3125,177.8125,-1
-1.39,-0.31,-9.5,0.0625,-0.3125,0.0625,320.75,-8.375,177.8125,-1
-1.41,-0.31,-9.41,0.1875,0.1875,0,320.75,-8.375,177.8125,-1
-1.47,-0.27,-9.43,-0.0625,0.0625,0,320.75,-8.375,177.8125,-1
-1.47,-0.27,-9.47,0.125,0.5,-0.1875,320.75,-8.3125,177.8125,-1
-1.45,-0.28,-9.46,0.125,0.25,-0.0625,320.75,-8.3125,177.8125,-1
-1.46,-0.27,-9.55,-0.0625,0,-0.0625,320.75,-8.3125,177.8125,-1
-1.46,-0.29,-9.41,0,0.1875,-0.0625,320.75,-8.3125,177.8125,-1
-1.48,-0.27,-9.43,-0.0625,-0.1875,0.125,320.75,-8.3125,177.8125,-1
-1.47,-0.31,-9.5,-0.0625,-0.125,0.1875,320.75,-8.25,177.8125,-1
-1.48,-0.28,-9.52,-0.0625,0,0,320.75,-8.25,177.8125,-1
-1.44,-0.33,-9.45,-0.375,0.5625,-0.0625,320.75,-8.25,177.8125,-1
-1.41,-0.31,-9.41,-0.4375,0.25,-0.0625,320.75,-8.25,177.8125,-1
-1.39,-0.35,-9.41,-0.25,-0.1875,0.25,320.75,-8.25,177.8125,-1
-1.38,-0.32,-9.41,-0.1875,-0.625,0,320.6875,-8.375,177.8125,-1
-1.42,-0.3,-9.51,-0.125,-0.0625,0,320.6875,-9,178,-1
-1.48,-0.26,-9.42,0,0.1875,-0.125,320.6875,-9.125,178,-1
-1.49,-0.23,-9.41,0.25,-0.125,0,320.6875,-9.125,178,-1
-1.49,-0.25,-9.46,0,0.25,0.0625,320.6875,-9.125,178,-1
-1.44,-0.27,-9.47,0.1875,0.125,0.125,320.6875,-9.125,178,-1
-1.46,-0.25,-9.53,0.125,-0.0625,0.1875,320.6875,-9.125,178,-1
-1.45,-0.26,-9.43,0.625,0.5,0.0625,320.6875,-9.125,178,-1
-1.43,-0.28,-9.4,0.125,-0.3125,0.0625,320.6875,-8.8125,178,-1
-1.42,-0.26,-9.5,-0.0625,-0.125,0.0625,320.6875,-8.8125,178,-1
-1.43,-0.27,-9.51,-0.0625,-0.125,0,320.6875,-8.8125,178,-1
-1.37,-0.3,-9.47,0,1.375,-0.25,320.6875,-8.625,178,-1
-1.33,-0.33,-9.44,0,-0.5625,0.1875,320.6875,-8.5,178,-1
-1.41,-0.32,-9.47,0.25,-0.4375,0.125,320.6875,-8.5,178,-1
-1.39,-0.29,-9.42,0.375,0.5625,0.0625,320.6875,-8.5,178,-1
-1.12,-0.42,-9.57,1.25,3.3125,-0.8125,320.3125,-6.75,177.125,-1
-1.04,-0.46,-9.48,0.125,0,0.375,320.375,-6.3125,176.6875,-1
-1.23,-0.46,-9.4,0.75,-2.125,0.3125,320.6875,-7.0625,176.6875,-1
-1.28,-0.52,-9.45,0.0625,0,-0.125,320.6875,-7.3125,176.625,-1
-1.4,-0.44,-9.21,1.3125,0.25,-0.375,320.6875,-7.375,176.375,-1
-1.34,-0.53,-9.4,0.1875,-0.0625,-0.0625,320.625,-7.375,176.3125,-1
