time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471830,0.71,-3.21,9.03,2.0625,-0.8125,-0.3125,354.5,5.0625,18.625,0,0,0,12,0,0,0,0,150,15,0,0,0,0,31,0,0,3,0,8,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471830,0.91,-3.33,9.27,2.375,-0.375,-0.375,354.75,5.4375,18.9375,0,0,0,7,0,0,0,0,138,0,0,0,0,0,0,0,0,0,5,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471830,0.92,-3.21,9.13,-1.125,1,-0.1875,354.875,5.125,18.75,0,0,0,12,0,0,0,0,152,18,0,0,0,0,28,0,0,1,0,12,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471830,0.87,-3.18,9.05,0.25,0.25,-0.1875,354.875,5,18.875,0,0,0,14,0,0,0,0,143,16,0,0,0,0,18,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471831,0.89,-3.19,9.12,-0.125,0.1875,0,354.875,5,18.875,0,0,0,9,0,0,0,0,136,0,0,0,1,0,17,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471832,0.89,-3.21,9.07,-0.125,-0.0625,0,354.875,5,18.875,0,0,0,12,38,0,0,0,166,37,0,0,0,0,30,0,0,0,5,27,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471832,0.88,-3.23,9.02,0,0.125,0,354.875,5,18.875,0,0,0,13,0,0,0,0,136,0,0,0,0,0,9,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471833,0.87,-3.17,9.09,-0.0625,0.0625,0,354.875,5,18.875,0,0,0,20,19,0,0,0,161,39,0,0,0,0,19,0,0,2,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471833,0.88,-3.2,9.1,-0.0625,0,-0.0625,354.875,5,18.875,0,0,0,7,0,0,0,0,146,35,0,0,0,0,20,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471834,0.88,-3.2,9.11,-0.1875,0.0625,-0.0625,354.875,5,18.875,0,0,0,14,0,0,0,0,156,20,0,0,0,0,16,0,0,1,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471835,0.88,-3.21,9.02,0.125,-0.0625,0,354.875,5,18.875,0,0,0,13,0,0,0,0,145,18,0,0,0,0,18,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471835,0.87,-3.16,9.11,-0.0625,0.0625,0.0625,354.875,5,18.875,0,0,0,9,11,0,0,0,157,23,0,0,0,0,20,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471836,0.86,-3.26,9.06,-1.75,1.0625,0.125,354.875,4.75,19.1875,0,0,0,0,0,0,0,0,152,5,0,0,2,0,9,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471837,0.82,-3.27,9.08,0,-0.1875,-0.0625,354.875,4.6875,19.25,0,0,0,31,23,0,0,0,167,25,0,0,0,0,19,0,0,1,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471837,0.85,-3.27,9.03,-0.1875,-0.125,0.1875,354.875,4.6875,19.25,0,0,0,15,0,0,0,0,158,18,0,0,0,0,16,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471838,0.84,-3.22,9.07,-0.0625,0.125,-0.0625,354.9375,4.75,19.1875,0,0,0,10,0,0,0,0,178,22,0,0,0,0,19,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471839,0.84,-3.23,9.09,0,-0.125,0,354.9375,4.75,19.1875,0,0,0,11,0,0,0,0,173,20,0,0,0,0,19,0,0,1,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471839,0.86,-3.24,9.09,-0.0625,0.1875,0.0625,354.9375,4.75,19.1875,0,0,0,0,0,0,0,0,176,39,0,0,8,0,23,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471840,0.89,-3.24,9.04,0,-0.0625,0.125,354.9375,4.75,19.1875,0,0,0,0,0,0,0,0,161,2,0,0,0,0,0,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471840,0.87,-3.2,9.11,-0.125,0,-0.0625,354.9375,4.75,19.1875,0,4,0,27,23,0,0,0,184,39,0,0,2,0,19,0,0,3,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471841,0.87,-3.21,9.1,0.0625,-0.125,-0.1875,354.9375,4.75,19.1875,0,0,0,0,5,0,0,0,166,2,0,0,1,0,21,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471842,0.87,-3.24,9.07,-0.125,0,-0.125,354.9375,4.75,19.1875,0,3,0,28,19,0,0,0,172,22,0,0,0,0,19,0,0,0,0,7,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471842,0.88,-3.22,9.04,0.25,0,-0.0625,354.9375,4.75,19.1875,0,0,0,12,0,0,0,0,159,21,0,0,0,0,19,0,0,0,0,10,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471843,0.88,-3.22,9.02,-0.125,-0.375,0,354.9375,4.75,19.1875,0,0,0,13,0,0,0,0,182,21,0,0,0,0,18,0,0,1,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471844,0.9,-3.28,9.14,-0.125,0.25,0.1875,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,185,20,0,0,1,0,19,0,0,0,0,31,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471844,0.85,-3.24,9.08,-0.0625,-0.25,0,354.9375,4.75,19.1875,0,0,0,13,0,0,0,0,185,0,0,0,2,0,0,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471845,0.9,-3.24,9.11,0,0.0625,0.125,354.9375,4.75,19.1875,0,0,0,28,21,0,0,0,187,39,0,0,1,0,50,0,0,0,0,8,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471846,0.89,-3.26,9.06,0,0,0,354.9375,4.75,19.1875,0,0,0,13,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471846,0.85,-3.22,8.98,0,0.0625,-0.0625,354.9375,4.75,19.1875,0,0,0,15,15,0,0,0,178,22,0,0,0,0,19,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471847,0.88,-3.23,9.13,0.25,0,0,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,179,21,0,0,1,0,19,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471848,0.87,-3.25,9.1,0.0625,0,-0.0625,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,165,6,0,0,0,0,8,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471848,0.86,-3.27,9.12,0.125,0.125,-0.0625,354.9375,4.75,19.1875,0,0,0,19,25,0,0,0,180,35,0,0,0,0,28,0,0,0,0,19,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471849,0.88,-3.23,9.04,0.0625,0,0,354.9375,4.75,19.1875,0,0,0,0,0,0,0,0,174,35,0,0,0,0,0,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471849,0.87,-3.24,8.98,0.0625,0,0,354.9375,4.75,19.1875,0,0,0,15,22,0,0,0,175,42,0,0,0,0,34,0,0,0,0,9,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471850,0.87,-3.21,9.11,0.25,0.1875,-0.0625,354.9375,4.75,19.1875,0,0,0,0,0,0,0,0,170,8,0,0,0,0,21,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471851,0.88,-3.26,9.09,0.1875,0,0,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,160,23,0,0,0,0,19,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471851,0.87,-3.25,9.06,0,0.125,0.1875,354.9375,4.75,19.1875,0,0,0,2,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,8,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471852,0.88,-3.27,9.03,0.375,0,-0.1875,354.9375,4.75,19.1875,0,0,0,16,0,0,0,0,162,37,0,0,0,0,35,0,0,0,0,12,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471853,0.88,-3.25,9.1,0,0.0625,0.0625,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471853,0.87,-3.24,9.13,-0.0625,0.125,-0.0625,354.9375,4.75,19.1875,0,0,0,16,21,0,0,0,155,42,0,0,0,0,11,0,0,0,0,9,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471854,0.89,-3.2,9.05,-0.125,-0.1875,0.125,354.9375,4.75,19.1875,0,4,0,3,0,0,0,0,184,0,0,0,0,0,19,0,0,0,0,8,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471855,0.88,-3.25,9.1,0,0,-0.0625,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,161,22,0,0,0,0,21,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471855,0.9,-3.23,9.07,0,-0.0625,-0.125,354.9375,4.75,19.1875,0,0,0,15,22,0,0,0,164,36,0,0,0,0,10,0,0,0,0,9,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471856,0.88,-3.22,9.12,-0.0625,-0.25,-0.0625,354.9375,4.75,19.1875,0,2,0,0,0,0,0,0,137,0,0,0,4,0,18,0,0,0,0,8,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471857,0.9,-3.22,9.12,0.125,0.0625,0.0625,354.9375,4.75,19.1875,0,0,0,16,43,0,0,0,143,45,0,0,0,0,0,0,0,0,0,8,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471857,0.88,-3.23,9.07,0.0625,0,0,354.9375,4.75,19.1875,0,0,0,7,0,0,0,0,136,9,0,0,0,0,16,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471858,0.89,-3.25,9.09,0,0,-0.125,354.9375,4.75,19.1875,0,0,0,14,0,0,0,0,148,22,0,0,0,0,18,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471858,0.87,-3.27,9.02,0.1875,0.1875,0.125,354.9375,4.75,19.1875,0,0,0,17,0,0,0,0,149,25,0,0,1,0,20,0,0,0,0,17,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471859,0.88,-3.24,9.04,0.125,-0.0625,0.0625,354.9375,4.75,19.1875,0,0,0,15,15,0,0,0,149,13,0,0,0,0,0,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471860,0.88,-3.23,9.08,0,-0.1875,0,354.9375,4.75,19.1875,0,0,0,9,0,0,0,0,137,47,0,0,0,0,19,0,0,1,0,9,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471867,0.88,-3.25,9.14,-0.1875,0,0.125,354.9375,4.75,19.1875,0,0,0,18,0,0,0,0,135,12,0,0,0,0,18,0,0,0,0,9,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471867,0.87,-3.23,9.05,0.1875,0.0625,-0.1875,354.9375,4.75,19.1875,0,0,0,15,16,0,0,0,141,27,0,0,0,0,18,0,0,0,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471867,0.97,-3.26,9.07,-0.25,-2.8125,-0.5,354.875,5,19.1875,0,0,0,17,0,0,0,0,145,46,0,0,0,0,27,0,0,9,0,10,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471867,0.61,-3.31,8.94,-1,6.25,0.5625,355,3.625,19.25,0,0,0,0,12,0,0,0,127,19,0,0,0,0,0,0,0,1,0,0,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471867,0.54,-3.32,8.87,0.9375,-4.5625,4.8125,354.375,2.9375,20.4375,0,0,0,9,0,0,0,0,108,18,0,0,0,0,14,0,0,7,0,31,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471867,-0.2,-0.58,10.14,1.25,-6,0.5,2,-1.5625,3.5625,0,0,0,9,19,0,0,223,29,23,0,0,0,0,13,0,0,10,0,13,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471868,-0.08,-0.68,9.95,-1.5625,-0.75,0.125,2,-1,4.3125,0,0,0,0,0,0,0,206,20,0,0,0,0,0,0,0,0,15,0,15,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471868,-0.09,-0.75,9.71,-1.1875,-0.0625,0.0625,2,-0.9375,4.5625,0,0,0,18,13,0,0,162,20,13,0,0,0,0,0,0,0,19,0,0,stomach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
